"time","date","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","avg_dist","avg_conf","EucDIS","clock","clock_min","lat_smooth","lon_smooth","EucSmooth"
"11:01:59","3/30/2023","00:16:24",-6.27888,256,83,47.6301765,-122.3981246,10,46.38,16.4333333333333,0.934555555555556,100,0.710202215215701,19,0.316666666666667,47.6301798972837,-122.398107899708,0.122621827694269
"11:02:00","3/30/2023","00:16:25",-6.30936,256,83,47.6301765,-122.398117,10,46.4,16.45,0.918222222222222,100,0.570980082347969,20,0.333333333333333,47.6301788243997,-122.398107479538,0.123349485078595
"11:02:01","3/30/2023","00:16:26",-6.30936,256,83,47.6301765,-122.398117,10,46.38,16.4666666666667,0.906444444444444,100,0,21,0.35,47.6301777387019,-122.398107098343,0.124018023880085
"11:02:02","3/30/2023","00:16:27",-6.30936,256,83,47.6301765,-122.3981094,10,46.38,16.4833333333333,0.905111111111111,100,0.570980084651473,22,0.366666666666667,47.6301766424921,-122.398106751053,0.124596858249531
"11:02:03","3/30/2023","00:16:28",-6.27888,256,83,47.6301727,-122.3981094,10,46.38,16.5,0.916555555555556,100,0.422337488583497,23,0.383333333333333,47.6301755380023,-122.39810643275,0.125062210066921
"11:02:04","3/30/2023","00:16:29",-6.27888,256,83,47.6301727,-122.3981094,10,46.4,16.5166666666667,0.919222222222222,100,0,24,0.4,47.6301744273959,-122.398106138665,0.125396210159
"11:02:05","3/30/2023","00:16:30",-6.27888,256,83,47.6301689,-122.3981094,10,46.38,16.5333333333333,0.914444444444445,100,0.422337491376477,25,0.416666666666667,47.6301733127662,-122.398105864184,0.125586166284178
"11:02:06","3/30/2023","00:16:31",-6.30936,256,83,47.6301727,-122.3981094,10,46.4,16.55,0.903555555555556,100,0.422337491376477,26,0.433333333333333,47.6301721961378,-122.398105604839,0.125623909106531
"11:02:07","3/30/2023","00:16:32",-6.33984,256,83,47.6301689,-122.3981094,10,46.4,16.5666666666667,0.8882,100,0.422337491376477,27,0.45,47.6301710794654,-122.398105356315,0.125505211750198
"11:02:08","3/30/2023","00:16:33",-6.30936,257,83,47.6301689,-122.3981094,10,46.38,16.5833333333333,0.8885,100,0,28,0.466666666666667,47.6301699646348,-122.398105114449,0.125229235991074
"11:02:09","3/30/2023","00:16:34",-6.27888,256,83,47.6301689,-122.3981018,10,46.38,16.6,0.9044,100,0.570980165765782,29,0.483333333333333,47.6301688534622,-122.398104875228,0.124798238809329
"11:02:10","3/30/2023","00:16:35",-6.2484,256,83,47.6301651,-122.3981018,10,46.4,16.6166666666667,0.912666666666667,100,0.422337489833739,30,0.5,47.6301677476944,-122.398104634789,0.12421710204796
"11:02:11","3/30/2023","00:16:36",-6.27888,256,83,47.6301651,-122.3981018,10,46.4,16.6333333333333,0.902111111111111,100,0,31,0.516666666666667,47.6301666490091,-122.39810438942,0.123493089817508
"11:02:12","3/30/2023","00:16:37",-6.30936,256,83,47.6301612,-122.3981094,10,46.36,16.65,0.890555555555556,100,0.716867309474484,32,0.533333333333333,47.6301655590145,-122.398104135562,0.12263568893739
"11:02:13","3/30/2023","00:16:38",-6.33984,256,83,47.6301612,-122.3981094,10,46.4,16.6666666666667,0.885666666666667,100,0,33,0.55,47.6301644792493,-122.398103869805,0.121656258201804
"11:02:14","3/30/2023","00:16:39",-6.27888,257,83,47.6301612,-122.3981094,10,46.4,16.6833333333333,0.889333333333333,100,0,34,0.566666666666667,47.6301634111831,-122.398103588889,0.120567939625778
"11:02:15","3/30/2023","00:16:40",-6.27888,256,83,47.6301612,-122.3981094,10,46.4,16.7,0.896333333333333,100,0,35,0.583333333333333,47.6301623562163,-122.398103289708,0.119385560313392
"11:02:16","3/30/2023","00:16:41",-6.27888,257,83,47.6301574,-122.3981094,10,46.38,16.7166666666667,0.888111111111111,100,0.422337488578076,36,0.6,47.6301613156795,-122.398102969305,0.118125424434691
"11:02:17","3/30/2023","00:16:42",-6.30936,257,83,47.6301574,-122.3981094,10,46.4,16.7333333333333,0.861222222222222,100,0,37,0.616666666666667,47.6301602908341,-122.398102624873,0.116805209079246
"11:02:18","3/30/2023","00:16:43",-6.33984,254,83,47.63016125,-122.39809415,10,46.38,16.75,0.838777777777778,100,7.15700241896428,38,0.633333333333333,47.6301592828725,-122.398102253757,0.115443826876923
"11:02:19","3/30/2023","00:16:44",-6.30936,257,83,47.6301651,-122.3980789,10,46.38,16.7666666666667,0.836555555555555,100,4.7451569953679,39,0.65,47.6301582929172,-122.398101853453,0.114061311127828
"11:02:20","3/30/2023","00:16:45",-6.27888,256,83,47.6301574,-122.3980941,10,46.4,16.7833333333333,0.8559,100,1.42704197867043,40,0.666666666666667,47.6301573220218,-122.398101421608,0.112678655960303
"11:02:21","3/30/2023","00:16:47",-6.2484,257,83,47.6301574,-122.3980865,10,46.4,16.8,0.882888888888889,100,0.570980291775886,41,0.683333333333333,47.6301563711704,-122.398100956019,0.111317549116241
"11:02:22","3/30/2023","00:16:47",-6.2484,257,83,47.6301612,-122.3980865,10,46.4,16.8166666666667,0.895333333333333,100,0.422337489544868,42,0.7,47.6301554412776,-122.398100454635,0.110000266387051
"11:02:23","3/30/2023","00:16:48",-6.2484,256,83,47.6301574,-122.3980865,10,46.38,16.8333333333333,0.884333333333333,100,0.422337489544868,43,0.716666666666667,47.6301545331888,-122.398099915555,0.108749301758642
"11:02:24","3/30/2023","00:16:49",-6.27888,256,83,47.6301574,-122.3980865,10,46.38,16.85,0.861555555555556,100,0,44,0.733333333333333,47.6301536476801,-122.39809933703,0.107587033500972
"11:02:25","3/30/2023","00:16:50",-6.27888,254,83,47.6301536,-122.3980941,10,46.38,16.8666666666667,0.852666666666667,100,0.710202416337525,45,0.75,47.6301527854583,-122.39809871746,0.10653544993315
"11:02:26","3/30/2023","00:16:51",-6.30936,254,83,47.6301536,-122.3980941,10,46.4,16.8833333333333,0.854222222222222,100,0,46,0.766666666666667,47.6301519471606,-122.398098055398,0.105615586699506
