Date,Time,Mode_num,Mode,Battery_V,Battery_A,Battery_W,Battery_mAh_used,Battery_Wh_used,Latitude,Longitude,EKFlat,EKFlon,DVLx,DVLy,DVLlat,DVLlon,Altitude,Depth,Depth_std,Depth_Source,Heading,Velocity_mps,Width,Area_m2,Distance,NEDz,VFR_alt
2026-05-12,09:23:09,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.6899999976158142,-11.125859260559082,-10.484978432376444,NEDz,35.41714339387363,0.10772650688886642,1.202272723118464,1.1223482460853043,0.0,11.125859260559082,0.0
2026-05-12,09:23:10,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.674875231459774,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.6968888704993508,0.0,11.125859260559082,0.0
2026-05-12,09:23:11,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.674771183222898,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.696888870499351,0.0,11.125859260559082,0.0
2026-05-12,09:23:12,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.674666344216758,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.6968888704993508,0.0,11.125859260559082,0.0
2026-05-12,09:23:13,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.674560773376484,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.6968888704993508,0.0,11.125859260559082,0.0
2026-05-12,09:23:14,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.674454529637202,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.6968888704993508,0.0,11.125859260559082,0.0
2026-05-12,09:23:15,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.674347671934044,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.696888870499351,0.0,11.125859260559082,0.0
2026-05-12,09:23:16,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.674240259202135,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.6968888704993508,0.0,11.125859260559082,0.0
2026-05-12,09:23:17,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.674132350376608,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.6968888704993508,0.0,11.125859260559082,0.0
2026-05-12,09:23:18,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.674024004392589,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.6968888704993508,0.0,11.125859260559082,0.0
2026-05-12,09:23:19,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.673915280185206,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.6968888704993508,0.0,11.125859260559082,0.0
2026-05-12,09:23:20,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.67380623668959,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.6968888704993508,0.0,11.125859260559082,0.0
2026-05-12,09:23:21,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.673696932840867,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.696888870499351,0.0,11.125859260559082,0.0
2026-05-12,09:23:22,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.67358742757417,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.6968888704993508,0.0,11.125859260559082,0.0
2026-05-12,09:23:23,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8799999952316284,-11.125859260559082,-10.673477779824623,NEDz,35.41714339387363,0.10772650688886642,1.533333325024807,1.6968888704993508,0.0,11.125859260559082,0.0
2026-05-12,09:23:24,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.8466666539510092,-11.125859260559082,-10.64003470724674,NEDz,35.41714339387363,0.10772650688886642,1.4752525030964552,1.5756407570996565,0.0,11.125859260559082,0.0
2026-05-12,09:23:25,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.7799999713897705,-11.125859260559082,-10.573258268775644,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,11.125859260559082,0.0
2026-05-12,09:23:26,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.7799999713897705,-11.125859260559082,-10.573148547188328,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,11.125859260559082,0.0
2026-05-12,09:23:27,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.7799999713897705,-11.125859260559082,-10.573038918858677,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,11.125859260559082,0.0
2026-05-12,09:23:28,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.7799999713897705,-11.125859260559082,-10.572929442721822,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,11.125859260559082,0.0
2026-05-12,09:23:29,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,0.3463374972343445,6.156275928020477,,,0.7799999713897705,-11.125859260559082,-10.572820177712892,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,11.125859260559082,0.0
2026-05-12,09:23:30,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.591937256985766,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,12.945414612873094,10.145085334777832,0.0
2026-05-12,09:23:31,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.59182859103807,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:32,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.591720313023686,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:33,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.591612481877739,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:34,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.591505156535362,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:35,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.591398395931682,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:36,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.591292259001825,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:37,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.591186804680925,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:38,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.591082091904108,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:39,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.5909781796065,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:40,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.590875126723233,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:41,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.590772992189438,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:42,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.590671834940238,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:43,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.590571713910764,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:44,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.590472688036147,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:45,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.590374816251513,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:46,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.590278157491992,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:47,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.590182770692712,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:48,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.590088714788802,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:49,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.7799999713897705,-10.145085334777832,-9.589996048715392,NEDz,35.41714339387363,0.10772650688886642,1.3590908592397515,1.333144530300268,0.0,10.145085334777832,0.0
2026-05-12,09:23:50,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.699999988079071,-10.145085334777832,-9.509904848096909,NEDz,35.41714339387363,0.10772650688886642,1.219696948925654,1.0877267711691299,0.0,10.145085334777832,0.0
2026-05-12,09:23:51,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.6200000047683716,-10.145085334777832,-9.429815155179181,NEDz,35.41714339387363,0.10772650688886642,1.0803030386115564,0.8423090120379917,0.0,10.145085334777832,0.0
2026-05-12,09:23:52,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.6200000047683716,-10.145085334777832,-9.429727012208039,NEDz,35.41714339387363,0.10772650688886642,1.0803030386115564,0.8423090120379917,0.0,10.145085334777832,0.0
2026-05-12,09:23:53,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.6200000047683716,-10.145085334777832,-9.42964049480791,NEDz,35.41714339387363,0.10772650688886642,1.0803030386115564,0.8423090120379917,0.0,10.145085334777832,0.0
2026-05-12,09:23:54,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.6200000047683716,-10.145085334777832,-9.429555661913923,NEDz,35.41714339387363,0.10772650688886642,1.0803030386115564,0.8423090120379917,0.0,10.145085334777832,0.0
2026-05-12,09:23:55,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.6200000047683716,-10.145085334777832,-9.429472572461208,NEDz,35.41714339387363,0.10772650688886642,1.0803030386115564,0.8423090120379917,0.0,10.145085334777832,0.0
2026-05-12,09:23:56,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.5300000011920929,-10.145085334777832,-9.339391281808615,NEDz,35.41714339387363,0.10772650688886642,0.9234848505619799,0.6332656148314146,0.0,10.145085334777832,0.0
2026-05-12,09:23:57,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.24931185246755,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.4242222176248377,0.0,10.145085334777832,0.0
2026-05-12,09:23:58,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.249234346949418,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.42422221762483775,0.0,10.145085334777832,0.0
2026-05-12,09:23:59,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.249158820613076,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.4242222176248377,0.0,10.145085334777832,0.0
2026-05-12,09:24:00,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.249085332393646,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.4242222176248377,0.0,10.145085334777832,0.0
2026-05-12,09:24:01,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.249013915534652,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.4242222176248377,0.0,10.145085334777832,0.0
2026-05-12,09:24:02,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.248944500513181,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.4242222176248377,0.0,10.145085334777832,0.0
2026-05-12,09:24:03,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.248876992114715,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.4242222176248377,0.0,10.145085334777832,0.0
2026-05-12,09:24:04,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.248811295124732,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.42422221762483775,0.0,10.145085334777832,0.0
2026-05-12,09:24:05,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.24874731432871,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.4242222176248377,0.0,10.145085334777832,0.0
2026-05-12,09:24:06,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.248684954512132,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.42422221762483775,0.0,10.145085334777832,0.0
2026-05-12,09:24:07,0.0,STABILIZE,13.03,39.24,511.2972,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.248624120460477,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.4242222176248377,0.0,10.145085334777832,0.0
2026-05-12,09:24:08,0.0,STABILIZE,12.981,40.95,531.57195,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.248564716959224,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.4242222176248377,0.0,10.145085334777832,0.0
2026-05-12,09:24:09,0.0,STABILIZE,12.981,40.95,531.57195,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.248506648793857,NEDz,35.41714339387363,0.10772650688886642,0.7666666625124035,0.4242222176248377,0.0,10.145085334777832,0.0
2026-05-12,09:24:10,0.0,STABILIZE,12.981,40.95,531.57195,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.4399999976158142,-10.145085334777832,-9.24844982074985,NEDz,343.78283938192317,0.10772650688886642,0.7666666625124035,0.4242222176248377,0.0,10.145085334777832,0.0
2026-05-12,09:24:11,0.0,STABILIZE,12.981,40.95,531.57195,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.44999998807907104,-10.145085334777832,-9.258394128075944,NEDz,343.78283938192317,0.10772650688886642,0.7840908883195934,0.4437241500443666,0.0,10.145085334777832,0.0
2026-05-12,09:24:12,0.0,STABILIZE,12.981,40.95,531.57195,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.44999998807907104,-10.145085334777832,-9.258339494631102,NEDz,343.78283938192317,0.10772650688886642,0.7840908883195934,0.4437241500443666,0.0,10.145085334777832,0.0
2026-05-12,09:24:13,0.0,STABILIZE,12.981,40.95,531.57195,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.44999998807907104,-10.145085334777832,-9.258285815664063,NEDz,343.78283938192317,0.10772650688886642,0.7840908883195934,0.4437241500443666,0.0,10.145085334777832,0.0
2026-05-12,09:24:14,0.0,STABILIZE,12.981,40.95,531.57195,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.44999998807907104,-10.145085334777832,-9.258232995960308,NEDz,343.78283938192317,0.10772650688886642,0.7840908883195934,0.4437241500443666,0.0,10.145085334777832,0.0
2026-05-12,09:24:15,0.0,STABILIZE,12.981,40.95,531.57195,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.44999998807907104,-10.145085334777832,-9.258180940305316,NEDz,343.78283938192317,0.10772650688886642,0.7840908883195934,0.44372415004436655,0.0,10.145085334777832,0.0
2026-05-12,09:24:16,0.0,STABILIZE,12.981,40.95,531.57195,2237.0,29.25,,,,,7.654318571090698,16.841647803783417,,,0.44999998807907104,-10.145085334777832,-9.258129553484563,NEDz,343.78283938192317,0.10772650688886642,0.7840908883195934,0.4437241500443666,0.0,10.145085334777832,0.0
2026-05-12,09:24:17,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.44999998807907104,-10.145085334777832,-9.258078740283535,NEDz,343.78283938192317,0.10772650688886642,0.7840908883195934,0.4437241500443666,0.0,10.145085334777832,0.0
2026-05-12,09:24:18,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.44999998807907104,-10.145085334777832,-9.25802840548771,NEDz,343.78283938192317,0.10772650688886642,0.7840908883195934,0.4437241500443666,0.0,10.145085334777832,0.0
2026-05-12,09:24:19,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.44999998807907104,-10.145085334777832,-9.257978453882565,NEDz,343.78283938192317,0.10772650688886642,0.7840908883195934,0.4437241500443666,0.0,10.145085334777832,0.0
2026-05-12,09:24:20,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.44999998807907104,-10.145085334777832,-9.257928790253583,NEDz,343.78283938192317,0.10772650688886642,0.7840908883195934,0.4437241500443666,0.0,10.145085334777832,0.0
2026-05-12,09:24:21,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.38999998569488525,-10.145085334777832,-9.197879317002059,NEDz,343.78283938192317,0.10772650688886642,0.6795454296198756,0.3372303477645581,0.0,10.145085334777832,0.0
2026-05-12,09:24:22,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167829942489748,NEDz,343.78283938192317,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:23,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167780571502131,NEDz,343.78283938192317,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:24,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167731107632598,NEDz,343.78283938192317,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:25,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167681455666624,NEDz,343.78283938192317,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:26,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167631520389694,NEDz,343.78283938192317,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:27,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167581206587286,NEDz,343.78283938192317,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:28,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167530419044878,NEDz,343.78283938192317,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:29,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167479062547953,NEDz,343.78283938192317,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:30,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.16742704188199,NEDz,343.78283938192317,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:31,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167374261832466,NEDz,343.78283938192317,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:32,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167320627184864,NEDz,343.78283938192317,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:33,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167266042724664,NEDz,341.8182538571146,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:34,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167210413237346,NEDz,337.8890828074975,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:35,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167153643508389,NEDz,337.8890828074975,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:36,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167095638323271,NEDz,337.8890828074975,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:37,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.167036302467476,NEDz,337.8890828074975,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:38,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.166975540726481,NEDz,337.8890828074975,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
2026-05-12,09:24:39,0.0,STABILIZE,12.981,40.95,531.57195,3327.0,43.41666666666667,,,,,7.654318571090698,16.841647803783417,,,0.35999998450279236,-10.145085334777832,-9.166913257885767,NEDz,337.8890828074975,0.10772650688886642,0.6272727002700168,0.28398344662465386,0.0,10.145085334777832,0.0
