meter_number_dvl,timestamp_dvl,cumulative_dist_dvl,increment_dvl,x_dvl,y_dvl,gps_lat,gps_lon,meter_number_ekf,timestamp_ekf,cumulative_dist_ekf,increment_ekf,lat_ekf,lon_ekf
351,2025_10_08_11-35-54,351.0549899001223,0.9382236648494313,6.005795478820801,-15.560873031616211,47.6261441,-122.3757673,12367812,2025_10_08_11-35-54,12367812.098307524,1.0149608105421066,47.626154,-122.3757594
352,2025_10_08_11-35-56,352.04667199162,0.9916820914976938,6.1645050048828125,-14.583922386169434,47.6261461,-122.3757596,12367813,2025_10_08_11-35-56,12367813.09693523,0.9986277054995298,47.6261553,-122.3757463
353,2025_10_08_11-35-58,353.1452454311926,1.0985734395726467,6.342478275299072,-13.503839492797852,47.6261501,-122.375745,12367814,2025_10_08_11-35-58,12367814.156140057,0.9384313356131315,47.626157,-122.3757325
354,2025_10_08_11-36-00,354.09802744080986,0.9527820096172377,6.468743324279785,-12.559645652770996,47.626147,-122.3757335,12367815,2025_10_08_11-36-00,12367815.126845086,0.9856647253036499,47.6261581,-122.3757197
355,2025_10_08_11-36-03,355.02938598424873,0.9313585434388756,6.569850444793701,-11.633976936340332,47.6261568,-122.375722,12367816,2025_10_08_11-36-02,12367816.035462521,1.0144312307238579,47.626159,-122.3757077
356,2025_10_08_11-36-06,356.076756780566,1.0473707963172387,6.607985496520996,-10.623129844665527,47.6261579,-122.3757027,12367817,2025_10_08_11-36-05,12367817.094428737,0.9805830083787441,47.6261593,-122.3756943
357,2025_10_08_11-36-08,357.03831368017563,0.9615568996096613,6.8077216148376465,-9.6987943649292,47.6261603,-122.375693,12367818,2025_10_08_11-36-07,12367818.043312037,1.0272665079683065,47.6261609,-122.3756821
358,2025_10_08_11-36-10,358.0579755418424,1.0196618616667479,7.05126953125,-8.710147857666016,47.6261632,-122.3756844,12367819,2025_10_08_11-36-10,12367819.152696088,1.0091740041971207,47.6261633,-122.3756678
359,2025_10_08_11-36-13,359.0028166304745,0.9448410886321312,7.2302021980285645,-7.800540924072266,47.6261733,-122.3756642,12367820,2025_10_08_11-36-12,12367820.046975562,0.9944895207881927,47.6261652,-122.3756564
360,2025_10_08_11-36-15,360.03995964690773,1.0371430164332196,7.155725479125977,-6.775769233703613,47.626176,-122.3756557,12367821,2025_10_08_11-36-15,12367821.105846638,0.9605288002640009,47.6261643,-122.3756425
361,2025_10_08_11-36-18,361.0428834874836,1.0029238405758747,7.332369804382324,-5.81736946105957,47.6261849,-122.3756394,12367822,2025_10_08_11-36-17,12367822.070575353,1.0630709901452065,47.6261662,-122.3756302
362,2025_10_08_11-36-20,362.0937890132771,1.050905525793496,6.623316287994385,-5.050926208496094,47.6261695,-122.3756354,12367823,2025_10_08_11-36-20,12367823.198000645,1.0156776700168848,47.6261598,-122.3756189
363,2025_10_08_11-36-22,363.0671092831624,0.9733202698852779,5.7284464836120605,-4.672638893127441,47.626159,-122.3756271,12367824,2025_10_08_11-36-22,12367824.166307086,0.941442484036088,47.6261518,-122.3756139
