"SU","transect","min","Date","Time","Mode_num","Mode","V","A","W","log_W","Ah","mAh","Wh","Latitude","Longitude","EKFlat","EKFlon","DVLx","DVLy","DVLlat","DVLlon","Altitude","Depth","Depth_std","Depth_Source","Heading","Velocity_mps","Width","Area_m2","Distance","NEDz","VFR_alt"
118,"0",1.97,"2026-05-12","09:18:57",NA,"UNKNOWN",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"NEDz",105.147053479627,0.136101379990578,0,0,0,NA,0
119,"0",1.98,"2026-05-12","09:18:58",NA,"UNKNOWN",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43426479429086,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
120,"0",2,"2026-05-12","09:18:59",NA,"UNKNOWN",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43413514023756,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
121,"0",2.02,"2026-05-12","09:19:00",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43400872802734,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
122,"0",2.03,"2026-05-12","09:19:01",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43388562688988,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
123,"0",2.05,"2026-05-12","09:19:02",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43376579456969,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
124,"0",2.07,"2026-05-12","09:19:03",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43364916093999,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
125,"0",2.08,"2026-05-12","09:19:04",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.433535655874,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
126,"0",2.1,"2026-05-12","09:19:05",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43342520924496,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
127,"0",2.12,"2026-05-12","09:19:06",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43331775092607,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
128,"0",2.13,"2026-05-12","09:19:07",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43321321079056,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
129,"0",2.15,"2026-05-12","09:19:08",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43311151871165,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
130,"0",2.17,"2026-05-12","09:19:09",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43301260456258,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
131,"0",2.18,"2026-05-12","09:19:10",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43291639821655,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
132,"0",2.2,"2026-05-12","09:19:11",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.4328228295468,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
133,"0",2.22,"2026-05-12","09:19:12",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43273182842654,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
134,"0",2.23,"2026-05-12","09:19:13",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43264332472901,"NEDz",105.147053479627,0.136101379990578,0,0,0,9.74800872802734,0
135,"0",2.25,"2026-05-12","09:19:14",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43255724832741,"NEDz",174.493880566635,0.136101379990578,0,0,0,9.74800872802734,0
136,"0",2.27,"2026-05-12","09:19:15",0,"STABILIZE",0,0,0,0,0.069,69,0.944444444444444,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43247352909498,"NEDz",243.840707653642,0.136101379990578,0,0,0,9.74800872802734,0
137,"0",2.28,"2026-05-12","09:19:16",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43239209690493,"NEDz",243.840707653642,0.136101379990578,0,0,0,9.74800872802734,0
138,"0",2.3,"2026-05-12","09:19:17",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.4323128816305,"NEDz",243.840707653642,0.136101379990578,0,0,0,9.74800872802734,0
139,"0",2.32,"2026-05-12","09:19:18",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.4322358131449,"NEDz",243.840707653642,0.136101379990578,0,0,0,9.74800872802734,0
140,"0",2.33,"2026-05-12","09:19:19",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43216082132135,"NEDz",243.840707653642,0.136101379990578,0,0,0,9.74800872802734,0
141,"0",2.35,"2026-05-12","09:19:20",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43208783603308,"NEDz",243.840707653642,0.136101379990578,0,0,0,9.74800872802734,0
142,"0",2.37,"2026-05-12","09:19:21",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43201678715331,"NEDz",243.840707653642,0.136101379990578,0,0,0,9.74800872802734,0
143,"0",2.38,"2026-05-12","09:19:22",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43194760455526,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
144,"0",2.4,"2026-05-12","09:19:23",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43188021811216,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
145,"0",2.42,"2026-05-12","09:19:24",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43181455769724,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
146,"0",2.43,"2026-05-12","09:19:25",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.4317505531837,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
147,"0",2.45,"2026-05-12","09:19:26",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43168813444477,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
148,"0",2.47,"2026-05-12","09:19:27",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43162723135368,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
149,"0",2.48,"2026-05-12","09:19:28",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43156777378366,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
150,"0",2.5,"2026-05-12","09:19:29",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43150969160791,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
151,"0",2.52,"2026-05-12","09:19:30",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43145291469967,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
152,"0",2.53,"2026-05-12","09:19:31",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43139737293216,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
153,"0",2.55,"2026-05-12","09:19:32",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.4313429961786,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
154,"0",2.57,"2026-05-12","09:19:33",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43128971431222,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
155,"0",2.58,"2026-05-12","09:19:34",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43123745720623,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
156,"0",2.6,"2026-05-12","09:19:35",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,0,0,NA,NA,0,-9.74800872802734,-8.43118615473385,"NEDz",243.840707653642,0.112725712358952,0,0,0,9.74800872802734,0
157,"0",2.62,"2026-05-12","09:19:36",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96359499580153,"NEDz",243.840707653642,0.112725712358952,0,0,1.2474527398774,11.2804679870605,0
158,"0",2.63,"2026-05-12","09:19:37",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96354539221606,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
159,"0",2.65,"2026-05-12","09:19:38",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96349653288389,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
160,"0",2.67,"2026-05-12","09:19:39",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96344834767822,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
161,"0",2.68,"2026-05-12","09:19:40",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96340076647229,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
162,"0",2.7,"2026-05-12","09:19:41",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96335371913931,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
163,"0",2.72,"2026-05-12","09:19:42",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96330713555251,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
164,"0",2.73,"2026-05-12","09:19:43",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96326094558511,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
165,"0",2.75,"2026-05-12","09:19:44",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96321507911033,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
166,"0",2.77,"2026-05-12","09:19:45",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96316946600141,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
167,"0",2.78,"2026-05-12","09:19:46",0,"STABILIZE",0,0,0,0,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96312403613155,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
168,"0",2.8,"2026-05-12","09:19:47",0,"STABILIZE",6.536,18.915,247.25688,2.39490129303704,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96307871937398,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
169,"0",2.82,"2026-05-12","09:19:48",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96303344560193,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
170,"0",2.83,"2026-05-12","09:19:49",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96298814468861,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
171,"0",2.85,"2026-05-12","09:19:50",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96294274650726,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
172,"0",2.87,"2026-05-12","09:19:51",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96289718093109,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
173,"0",2.88,"2026-05-12","09:19:52",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96285137783332,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
174,"0",2.9,"2026-05-12","09:19:53",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96280526708719,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
175,"0",2.92,"2026-05-12","09:19:54",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.9627587785659,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
176,"0",2.93,"2026-05-12","09:19:55",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96271184214269,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
177,"0",2.95,"2026-05-12","09:19:56",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96266438769078,"NEDz",243.840707653642,0.112725712358952,0,0,0,11.2804679870605,0
178,"0",2.97,"2026-05-12","09:19:57",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96261634508338,"NEDz",108.923328467944,0.112725712358952,0,0,0,11.2804679870605,0
179,"0",2.98,"2026-05-12","09:19:58",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96256764419373,"NEDz",108.923328467944,0.112725712358952,0,0,0,11.2804679870605,0
180,"0",3,"2026-05-12","09:19:59",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96251821489505,"NEDz",108.923328467944,0.112725712358952,0,0,0,11.2804679870605,0
181,"0",3.02,"2026-05-12","09:20:00",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.02489542961121,0.711145341396332,NA,NA,0,-11.2804679870605,-9.96246798706055,"NEDz",108.923328467944,0.112725712358952,0,0,0,11.2804679870605,0
182,"0",3.03,"2026-05-12","09:20:01",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.51067664014859,"NEDz",108.923328467944,0.112725712358952,0,0,2.2049437269885,10.828727722168,0
183,"0",3.05,"2026-05-12","09:20:02",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.5106247062061,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
184,"0",3.07,"2026-05-12","09:20:03",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.51057193707999,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
185,"0",3.08,"2026-05-12","09:20:04",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.51051834950973,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
186,"0",3.1,"2026-05-12","09:20:05",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.51046396023482,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
187,"0",3.12,"2026-05-12","09:20:06",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.51040878599472,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
188,"0",3.13,"2026-05-12","09:20:07",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.51035284352892,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
189,"0",3.15,"2026-05-12","09:20:08",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.5102961495769,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
190,"0",3.17,"2026-05-12","09:20:09",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.51023872087815,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
191,"0",3.18,"2026-05-12","09:20:10",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.51018057417214,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
192,"0",3.2,"2026-05-12","09:20:11",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.51012172619836,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
193,"0",3.22,"2026-05-12","09:20:12",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.51006219369629,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
194,"0",3.23,"2026-05-12","09:20:13",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.51000199340541,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
195,"0",3.25,"2026-05-12","09:20:14",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.5099411420652,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
196,"0",3.27,"2026-05-12","09:20:15",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.50987965641515,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
197,"0",3.28,"2026-05-12","09:20:16",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.50981755319473,"NEDz",108.923328467944,0.112725712358952,0,0,0,10.828727722168,0
198,"0",3.3,"2026-05-12","09:20:17",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.50975484914343,"NEDz",99.2257097711437,0.112725712358952,0,0,0,10.828727722168,0
199,"0",3.32,"2026-05-12","09:20:18",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.176,176,2.38888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.50969156100073,"NEDz",99.2257097711437,0.112725712358952,0,0,0,10.828727722168,0
200,"0",3.33,"2026-05-12","09:20:19",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.673,673,8.88888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0,-10.828727722168,-9.50962770550611,"NEDz",99.2257097711437,0.112725712358952,0,0,0,10.828727722168,0
201,"0",3.35,"2026-05-12","09:20:20",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.673,673,8.88888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0.199999988079071,-10.828727722168,-9.70956328747813,"NEDz",99.2257097711437,0.112725712358952,0.348484827713533,0.262947627056401,0,10.828727722168,0
202,"0",3.37,"2026-05-12","09:20:21",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.673,673,8.88888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0.599999964237213,-10.828727722168,-10.1094983236563,"NEDz",99.2257097711437,0.112725712358952,1.0454544831406,0.788842881169204,0,10.828727722168,0
203,"0",3.38,"2026-05-12","09:20:22",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.673,673,8.88888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0.599999964237213,-10.828727722168,-10.1094328665428,"NEDz",99.2257097711437,0.112725712358952,1.0454544831406,0.788842881169204,0,10.828727722168,0
204,"0",3.4,"2026-05-12","09:20:23",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.673,673,8.88888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0.599999964237213,-10.828727722168,-10.1093669090353,"NEDz",99.2257097711437,0.112725712358952,1.0454544831406,0.788842881169204,0,10.828727722168,0
205,"0",3.42,"2026-05-12","09:20:24",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.673,673,8.88888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0.599999964237213,-10.828727722168,-10.1093004678733,"NEDz",99.2257097711437,0.112725712358952,1.0454544831406,0.788842881169204,0,10.828727722168,0
206,"0",3.43,"2026-05-12","09:20:25",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.673,673,8.88888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0.599999964237213,-10.828727722168,-10.1092335597963,"NEDz",99.2257097711437,0.112725712358952,1.0454544831406,0.788842881169204,0,10.828727722168,0
207,"0",3.45,"2026-05-12","09:20:26",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.673,673,8.88888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0.599999964237213,-10.828727722168,-10.1091662015437,"NEDz",99.2257097711437,0.112725712358952,1.0454544831406,0.788842881169204,0,10.828727722168,0
208,"0",3.47,"2026-05-12","09:20:27",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.673,673,8.88888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0.599999964237213,-10.828727722168,-10.1090984098551,"NEDz",99.2257097711437,0.112725712358952,1.0454544831406,0.788842881169204,0,10.828727722168,0
209,"0",3.48,"2026-05-12","09:20:28",0,"STABILIZE",13.072,37.83,494.51376,2.69505571898093,0.673,673,8.88888888888889,NA,NA,NA,NA,-1.68837714195251,2.81389802694321,NA,NA,0.599999964237213,-10.828727722168,-10.1090302014699,"NEDz",99.2257097711437,0.112725712358952,1.0454544831406,0.788842881169204,0,10.828727722168,0
