"","X","time","date","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","avg_dist","avg_conf","EucDIS","clock","clock_min","lat_smooth","lon_smooth","EucSmooth","heading_degrees","radians","sim_x","sim_y","sim_steps","width","height","area"
"333",333,"14:10:59","10/6/2022","00:29:16",-5.7912,270,87,47.63018338,-122.3989044,10,55.02,29.3,0.954666666666667,100,6.59247597660431,333,5.55,47.6303015923901,-122.398939685775,0.958369797967172,270,4.7123895,47.630376341148,-122.398844042196,7.95550124484433e-07,2.67678661025348,1.17004097148851,3.13195000592842
"334",334,"14:11:00","10/6/2022","00:29:17",-5.7912,270,87,47.63012464,-122.3988922,10,55.02,29.3166666666667,0.964,100,6.59247606087712,334,5.56666666666667,47.6302916741125,-122.39893955233,1.10237722798214,270,4.7123895,47.6303763411493,-122.398846502196,2.46000000008347e-06,2.70295631175038,1.18147991953379,3.19348860571018
"335",335,"14:11:01","10/6/2022","00:29:18",-5.7912,270,87,47.6300659,-122.39888,10,55.02,29.3333333333333,0.977888888888889,100,6.59247614422929,335,5.58333333333333,47.6302799215472,-122.398938374058,1.30919319548925,270,4.7123895,47.6303763411502,-122.398848306192,1.80399557192892e-06,2.74189931993027,1.19850216364879,3.28617226744357
"336",336,"14:11:02","10/6/2022","00:29:19",-5.82168,270,87,47.6300964,-122.39889905,10,55.02,29.35,0.981444444444444,100,3.67956480855926,336,5.6,47.6302686578424,-122.398937085316,1.25560297314946,270,4.7123895,47.6303763411512,-122.398850209373,1.90318154778016e-06,2.75186873002433,1.20285985814223,3.31011243022309
"337",337,"14:11:03","10/6/2022","00:29:20",-5.82168,270,87,47.6301269,-122.3989181,10,55.02,29.3666666666667,0.978444444444444,100,3.67956449944442,337,5.61666666666667,47.6302579391459,-122.398935669421,1.19603119849004,270,4.7123895,47.6303763411518,-122.398851402059,1.19268604427431e-06,2.74345704025747,1.19918305341339,3.2899071904444
"338",338,"14:11:04","10/6/2022","00:29:21",-5.82168,270,87,47.630146,-122.3989257,10,55.02,29.3833333333333,0.973111111111111,100,2.19825036063325,338,5.63333333333333,47.6302479507752,-122.398934502467,1.1135784553555,270,4.7123895,47.6303763411518,-122.398851402059,0,2.72850292511639,1.19264651167323,3.25413949573026
"339",339,"14:11:05","10/6/2022","00:29:22",-5.82168,270,87,47.6301803,-122.3989257,10,55.02,29.4,0.9686,100,3.81215128508474,339,5.65,47.6302387863251,-122.39893366177,1.02050659230925,270,4.7123895,47.6303763411518,-122.398851402059,0,2.71585423605956,1.18711768678468,3.22403859835539
"340",340,"14:11:06","10/6/2022","00:29:23",-5.85216,270,87,47.6301994,-122.3989257,10,55.02,29.4166666666667,0.959666666666667,100,2.12280145571034,340,5.66666666666667,47.6302305462495,-122.398933233256,0.916379535511136,270,4.7123895,47.6303763411523,-122.398852350743,9.48683300149185e-07,2.69080609319825,1.17616897936991,3.16484265631932
"341",341,"14:11:07","10/6/2022","00:29:24",-5.85216,270,87,47.6302337,-122.3989486,10,55.02,29.4333333333333,0.946111111111111,100,4.1823978490378,341,5.68333333333333,47.6302233382957,-122.398933311915,0.801124142628805,270,4.7123895,47.6303763411527,-122.398853090743,7.40000002848147e-07,2.65279771721467,1.15955526911367,3.07606557088899
"342",342,"14:11:08","10/6/2022","00:29:25",-5.82168,270,87,47.6302413,-122.3989486,10,55.02,29.45,0.935,100,0.844674929604426,342,5.7,47.6302173436532,-122.398933656866,0.666757037527504,270,4.7123895,47.6303763411537,-122.398854936305,1.84556225193384e-06,2.62164331067075,1.14593747382167,3.00423931269152
"343",343,"14:11:09","10/6/2022","00:29:26",-5.7912,270,87,47.6302413,-122.3989486,10,55.02,29.4666666666667,0.929111111111111,100,0,343,5.71666666666667,47.6302127018646,-122.398934299272,0.518147699442658,270,4.7123895,47.6303763411539,-122.398855436305,4.9999999589545e-07,2.60513147520247,1.13872004231691,2.96651542368368
"344",344,"14:11:10","10/6/2022","00:29:27",-5.76072,270,87,47.6302528,-122.3989486,10,55.02,29.4833333333333,0.931222222222222,100,1.27812653998309,344,5.73333333333333,47.6302095626346,-122.398935272925,0.356484284589323,270,4.7123895,47.6303763411547,-122.398856847829,1.41152398721183e-06,2.61105081244582,1.14130742342239,2.98001167517748
"345",345,"14:11:11","10/6/2022","00:29:28",-5.76072,270,87,47.6302528,-122.3989486,10,55.02,29.5,0.957111111111111,100,0,345,5.75,47.6302073223469,-122.39893642294,0.26355317901551,270,4.7123895,47.6303763411547,-122.398856847829,0,2.68364057969315,1.17303688645275,3.1480093899615
"346",346,"14:11:12","10/6/2022","00:29:29",-5.7912,270,87,47.630268,-122.3989562,10,55.02,29.5166666666667,0.998777777777778,100,1.78323305818697,346,5.76666666666667,47.6302059682519,-122.398937742651,0.180220619745835,270,4.7123895,47.630376341155,-122.398857583764,7.35934780363475e-07,2.80046960423284,1.22410361879774,3.42806497687451
"347",347,"14:11:13","10/6/2022","00:29:30",-5.76072,270,87,47.630268,-122.3989562,10,55.02,29.5333333333333,1.02166666666667,100,0,347,5.78333333333333,47.6302054820335,-122.398939224159,0.123728785375847,270,4.7123895,47.6303763411569,-122.398861239772,3.65600875965786e-06,2.86464768171332,1.25215627709927,3.5869865763352
"348",348,"14:11:14","10/6/2022","00:29:31",-5.7912,270,87,47.630268,-122.3989562,10,55.02,29.55,1.02166666666667,100,0,348,5.8,47.6302058396569,-122.398940858326,0.129046784471272,270,4.7123895,47.6303763411571,-122.398861575033,3.35261092896479e-07,2.86464768171332,1.25215627709927,3.5869865763352
"349",349,"14:11:15","10/6/2022","00:29:32",-5.82168,270,87,47.630268,-122.3989562,10,55.02,29.5666666666667,1.02266666666667,100,0,349,5.81666666666667,47.6302070112151,-122.398942634762,0.186457280574684,270,4.7123895,47.630376341158,-122.398863196175,1.62114157148281e-06,2.86745157830227,1.25338187867554,3.59401184622366
"350",350,"14:11:16","10/6/2022","00:29:33",-5.82168,270,87,47.630268,-122.3989562,10,55.02,29.5833333333333,1.0117,100,0,350,5.83333333333333,47.6302089607765,-122.39894454181,0.259762420132323,270,4.7123895,47.6303763411583,-122.398863813913,6.17737802289446e-07,2.83670217904342,1.23994111472234,3.51734366201838
"351",351,"14:11:17","10/6/2022","00:29:34",-5.85216,270,87,47.630268,-122.3989562,10,55.02,29.6,0.986555555555556,100,0,351,5.85,47.6302116462318,-122.398946566539,0.334993631558801,270,4.7123895,47.6303763411589,-122.398865071728,1.25781555972232e-06,2.76619975703453,1.20912404397655,3.34467863667253
"352",352,"14:11:18","10/6/2022","00:29:35",-5.85216,270,87,47.6302719,-122.3989715,10,55.02,29.6166666666667,0.966222222222222,100,1.22848024898342,352,5.86666666666667,47.6302150191413,-122.398948694726,0.407543649007128,270,4.7123895,47.6303763411592,-122.398865510021,4.38292144505894e-07,2.70918719305916,1.18420347859219,3.20822889817806
"353",353,"14:11:19","10/6/2022","00:29:36",-5.85216,270,87,47.6302719,-122.3989715,10,55.02,29.6333333333333,0.949777777777778,100,0,353,5.88333333333333,47.630219024582,-122.398950910853,0.4752865976211,270,4.7123895,47.6303763411597,-122.398866633631,1.12361025588293e-06,2.66307867137416,1.16404914156003,3.09995444131992
"354",354,"14:11:20","10/6/2022","00:29:37",-5.85216,270,87,47.6302757,-122.3989715,10,55.02,29.65,0.943222222222222,100,0.422337467109869,354,5.9,47.6302236009946,-122.398953198087,0.536872057255154,270,4.7123895,47.63037634116,-122.398867057423,4.23792405552453e-07,2.64469757151325,1.15601464233775,3.05730911722441
"355",355,"14:11:21","10/6/2022","00:29:38",-5.82168,270,87,47.6302757,-122.3989715,10,55.02,29.6666666666667,0.940222222222222,100,0,355,5.91666666666667,47.6302286800311,-122.398955538272,0.591237384260654,270,4.7123895,47.6303763411607,-122.398868502968,1.44554488238926e-06,2.63628588174639,1.15233783760891,3.03789197229054
"356",356,"14:11:22","10/6/2022","00:29:39",-5.85216,270,87,47.6302757,-122.3989715,10,55.02,29.6833333333333,0.941,100,0,356,5.93333333333333,47.6302341864013,-122.398957911917,0.637438701944807,270,4.7123895,47.6303763411607,-122.398868502968,0,2.63846669020446,1.15329108327935,3.04292010734239
"357",357,"14:11:23","10/6/2022","00:29:40",-5.85216,270,87,47.6302757,-122.3989715,10,55.02,29.7,0.949555555555555,100,0,357,5.95,47.6302400377206,-122.398960298186,0.674582715447557,270,4.7123895,47.6303763411614,-122.398869823006,1.32003787927166e-06,2.66245558324328,1.16377678565419,3.09850400061392
"358",358,"14:11:24","10/6/2022","00:29:41",-5.82168,270,87,47.6302757,-122.3989715,10,55.02,29.7166666666667,0.956,100,0,358,5.96666666666667,47.6302461443567,-122.398962674881,0.701795708832845,270,4.7123895,47.6303763411614,-122.398869823006,0,2.68052513903875,1.17167510692355,3.1407045788945
"359",359,"14:11:25","10/6/2022","00:29:42",-5.82168,271,87,47.6302757,-122.3989715,10,55.02,29.7333333333333,0.9527,100,0,359,5.98333333333333,47.6302524092769,-122.398965018436,0.718208204586668,271,4.72984279444444,47.6303763771415,-122.398871884245,2.06155281449719e-06,2.67127228029521,1.16763062172183,3.11905931342938
"360",360,"14:11:26","10/6/2022","00:29:43",-5.82168,270,87,47.6302757,-122.3989715,10,55.02,29.75,0.958,100,0,360,6,47.6302587278951,-122.398967303903,0.72294673112976,270,4.7123895,47.6303763771428,-122.398874284266,2.40002083287129e-06,2.68613293221666,1.17412631007611,3.15385934807747
"361",361,"14:11:27","10/6/2022","00:29:44",-5.85216,270,87,47.6302757,-122.3989715,10,55.02,29.7666666666667,0.977444444444444,100,0,361,6.01666666666667,47.6302649879194,-122.398969504937,0.715129174267094,270,4.7123895,47.6303763771438,-122.398876294465,2.01019899563698e-06,2.74065314366852,1.19795745183711,3.28318585635849
"362",362,"14:11:28","10/6/2022","00:29:45",-5.85216,270,87,47.6302757,-122.3989715,10,55.02,29.7833333333333,0.972555555555556,100,0,362,6.03333333333333,47.6302710691988,-122.398971593792,0.693862162551374,270,4.7123895,47.6303763771443,-122.398877229398,9.34933153212023e-07,2.72694520478919,1.19196562190863,3.2504249369373
"363",363,"14:11:29","10/6/2022","00:29:46",-5.82168,270,87,47.6302757,-122.3989715,10,55.02,29.8,0.957777777777778,100,0,363,6.05,47.6302768435704,-122.398973541302,0.658239369639354,270,4.7123895,47.6303763771451,-122.398878674008,1.44461068251427e-06,2.68550984408578,1.17385395417027,3.15239634944328
"364",364,"14:11:30","10/6/2022","00:29:47",-5.82168,270,87,47.6302795,-122.3989562,10,55.02,29.8166666666667,0.958777777777778,100,1.22460278229019,364,6.06666666666667,47.6302821747068,-122.39897531687,0.607340838831937,270,4.7123895,47.6303763771454,-122.398879282285,6.08276254297572e-07,2.68831374067473,1.17507955574655,3.15898251609941
"365",365,"14:11:31","10/6/2022","00:29:48",-5.82168,270,87,47.6302795,-122.3989562,10,55.02,29.8333333333333,0.964555555555555,100,0,365,6.08333333333333,47.630286917963,-122.398976888463,0.54023293083903,270,4.7123895,47.6303763771468,-122.398882069057,2.78677233652425e-06,2.70451403207757,1.18216080929839,3.19717049691967
"366",366,"14:11:32","10/6/2022","00:29:49",-5.85216,270,87,47.6302795,-122.3989562,10,55.02,29.85,0.969777777777778,100,0,366,6.1,47.6302909202237,-122.398978222592,0.455969863970796,270,4.7123895,47.6303763771472,-122.398882867556,7.98498593817945e-07,2.71915660315321,1.18856117308563,3.23188396204732
"367",367,"14:11:33","10/6/2022","00:29:50",-5.82168,270,87,47.6302795,-122.3989562,10,55.06,29.8666666666667,0.967888888888889,100,0,367,6.11666666666667,47.6302940197503,-122.398979284303,0.353600014082405,270,4.7123895,47.630376377148,-122.398884402776,1.53521984394358e-06,2.71386035404075,1.18624614788599,3.21930639088134
"368",368,"14:11:34","10/6/2022","00:29:51",-5.82168,270,87,47.6302833,-122.3989868,10,55.02,29.8833333333333,0.964333333333333,100,2.33741316764129,368,6.13333333333333,47.6302968895222,-122.398980243871,0.32699633935517,270,4.7123895,47.630376377149,-122.398886332957,1.93018133945351e-06,2.70389094394669,1.18188845339255,3.19569748588327
"369",369,"14:11:35","10/6/2022","00:29:52",-5.82168,270,87,47.6302833,-122.3989868,10,55.06,29.9,0.9717,100,0,369,6.15,47.630299553698,-122.398981113272,0.3032189316956,270,4.7123895,47.6303763771496,-122.398887440612,1.10765518713977e-06,2.72454631548531,1.19091705167114,3.24470866517925
"370",370,"14:11:36","10/6/2022","00:29:53",-5.85216,270,87,47.6302833,-122.3989868,10,55.06,29.9166666666667,0.978555555555556,100,0,370,6.16666666666667,47.6303020465593,-122.39898190769,0.283415748844867,270,4.7123895,47.6303763771501,-122.398888389348,9.48735996880672e-07,2.74376858432291,1.19931923136631,3.29065442959717
"371",371,"14:11:37","10/6/2022","00:29:55",-5.85216,270,87,47.6302833,-122.3989868,10,55.06,29.9333333333333,0.976444444444444,100,0,371,6.18333333333333,47.6303044131681,-122.398982645702,0.268808758750255,270,4.7123895,47.6303763771507,-122.398889473968,1.08461974640816e-06,2.73784924707956,1.19673185026083,3.27647139519274
"372",372,"14:11:38","10/6/2022","00:29:55",-5.82168,270,87,47.6302833,-122.3989868,10,55.06,29.95,0.973888888888889,100,0,372,6.2,47.6303067100386,-122.398983349469,0.260695543742974,270,4.7123895,47.6303763771512,-122.398890543968,1.07000000326707e-06,2.73068373357446,1.19359975734367,3.25934344177678
"373",373,"14:11:39","10/6/2022","00:29:56",-5.82168,270,87,47.6302833,-122.3989868,10,55.06,29.9666666666667,0.975777777777778,100,0,373,6.21666666666667,47.6303090058212,-122.39898404493,0.260451237761874,270,4.7123895,47.6303763771516,-122.398891315719,7.71751255774586e-07,2.73597998268693,1.19591478254331,3.27199890603788
"374",374,"14:11:40","10/6/2022","00:29:57",-5.82168,270,87,47.6302833,-122.3989868,10,55.06,29.9833333333333,0.980777777777778,100,0,374,6.23333333333333,47.6303113820022,-122.398984761996,0.269530892893536,270,4.7123895,47.6303763771528,-122.398893542915,2.22719554272557e-06,2.74999946563169,1.20204279042471,3.30561703133437
"375",375,"14:11:41","10/6/2022","00:29:58",-5.85216,270,87,47.6302833,-122.3989868,10,55.06,30,0.987333333333333,100,0,375,6.25,47.6303139336165,-122.398985534754,0.289471722563867,270,4.7123895,47.630376377154,-122.39889598932,2.44640552236374e-06,2.7683805654926,1.21007728964699,3.34995445140268
"376",376,"14:11:42","10/6/2022","00:29:59",-5.85216,270,87,47.6302833,-122.3989868,10,55.06,30.0166666666667,0.982,100,0,376,6.26666666666667,47.6303167699738,-122.39898640167,0.32189473558545,270,4.7123895,47.630376377154,-122.39889598932,0,2.75342645035152,1.20354074790683,3.31386092936251
"377",377,"14:11:43","10/6/2022","00:30:00",-5.82168,270,87,47.6303062,-122.39897915,10,55.06,30.0333333333333,0.975777777777778,100,2.60922456526942,377,6.28333333333333,47.6303194572416,-122.398987199093,0.304616155855136,270,4.7123895,47.6303763771547,-122.398897194351,1.20503111992555e-06,2.73597998268693,1.19591478254331,3.27199890603788
"378",378,"14:11:44","10/6/2022","00:30:01",-5.82168,270,87,47.6303291,-122.3989715,10,55.08,30.05,0.988444444444444,100,2.6092245192806,378,6.3,47.6303218581192,-122.398987924977,0.272352735830855,270,4.7123895,47.6303763771555,-122.398898697049,1.50269757060428e-06,2.771496006147,1.21143906917618,3.35749854191223
"379",379,"14:11:45","10/6/2022","00:30:02",-5.82168,270,87,47.6303291,-122.3989715,10,55.06,30.0666666666667,0.992,100,0,379,6.31666666666667,47.6303238046983,-122.398988577578,0.221831629670646,270,4.7123895,47.6303763771572,-122.398902099166,3.40211699939796e-06,2.78146541624105,1.21579676366962,3.38169665132486
"380",380,"14:11:46","10/6/2022","00:30:03",-5.82168,270,87,47.6303291,-122.3989715,10,55.06,30.0833333333333,0.9946,100,0,380,6.33333333333333,47.6303255253423,-122.398989012808,0.194010176863611,270,4.7123895,47.6303763771572,-122.398902099166,0,2.78875554737233,1.21898332776795,3.39944651746726
"381",381,"14:11:47","10/6/2022","00:30:04",-5.85216,270,87,47.6303291,-122.3989715,10,55.06,30.1,0.995111111111111,100,0,381,6.35,47.6303268836757,-122.39898933782,0.152929070381255,270,4.7123895,47.6303763771576,-122.398902919166,8.19999995406406e-07,2.79018865007335,1.21960974635138,3.40294127178847
"382",382,"14:11:48","10/6/2022","00:30:05",-5.82168,270,87,47.6303329,-122.3989944,10,55.06,30.1166666666667,0.984555555555556,100,1.77152761426893,382,6.36666666666667,47.6303278590659,-122.398989548647,0.109557282869377,270,4.7123895,47.6303763771582,-122.398903919366,1.00019997751284e-06,2.76059196385663,1.20667284082399,3.33113134738274
"383",383,"14:11:49","10/6/2022","00:30:06",-5.82168,270,87,47.6303329,-122.3989944,10,55.06,30.1333333333333,0.981888888888889,100,0,383,6.38333333333333,47.630328357419,-122.398989784233,0.0581468717442434,270,4.7123895,47.6303763771585,-122.398904542984,6.23618479813333e-07,2.75311490628608,1.20340456995391,3.3131110598329
"384",384,"14:11:50","10/6/2022","00:30:07",-5.82168,270,87,47.6303329,-122.3989944,10,55.06,30.15,0.994111111111111,100,0,384,6.4,47.6303283415187,-122.398989932879,0.0113065694119378,270,4.7123895,47.6303763771592,-122.398905868729,1.32574506756718e-06,2.78738475348439,1.2183841447751,3.39610538903325
"385",385,"14:11:51","10/6/2022","00:30:08",-5.82168,270,87,47.6303329,-122.3989944,10,55.08,30.1666666666667,1.00344444444444,100,0,385,6.41666666666667,47.630327842523,-122.398990553564,0.0724581819272705,270,4.7123895,47.6303763771608,-122.398909072805,3.20407553114987e-06,2.81355445498127,1.22982309282038,3.46017424164362
"386",386,"14:11:52","10/6/2022","00:30:09",-5.82168,270,87,47.6303329,-122.3989944,10,55.08,30.1833333333333,0.997666666666667,100,0,386,6.43333333333333,47.630326841364,-122.398991361834,0.126761616166799,270,4.7123895,47.6303763771613,-122.398909882805,8.10000003070854e-07,2.79735416357845,1.22274183926854,3.42044197505944
"387",387,"14:11:53","10/6/2022","00:30:10",-5.82168,270,87,47.6303329,-122.3989944,10,55.08,30.2,0.996888888888889,100,0,387,6.45,47.6303250554802,-122.398991779973,0.200956286851465,270,4.7123895,47.6303763771626,-122.398912435627,2.55282196790485e-06,2.79517335512038,1.2217885935981,3.41511092241542
"388",388,"14:11:54","10/6/2022","00:30:11",-5.82168,270,87,47.6303329,-122.3989944,10,55.08,30.2166666666667,0.999777777777778,100,0,388,6.46666666666667,47.6303235379505,-122.398992063137,0.169996815456375,270,4.7123895,47.6303763771637,-122.398914637898,2.20227155189809e-06,2.80327350082179,1.22532922037402,3.43493293325713
"389",389,"14:11:55","10/6/2022","00:30:12",-5.7912,270,87,47.6303329,-122.3989944,10,55.06,30.2333333333333,1.0045,100,0,389,6.48333333333333,47.630322559032,-122.398992291818,0.110146549985924,270,4.7123895,47.6303763771646,-122.398916275732,1.63783392603143e-06,2.81651412360296,1.23111678337312,3.46745780817505
"390",390,"14:11:56","10/6/2022","00:30:13",-5.7912,270,87,47.6303329,-122.3989944,10,55.06,30.25,1.01555555555556,100,0,390,6.5,47.630322286588,-122.39899255084,0.0359938920088926,270,4.7123895,47.6303763771646,-122.398916275732,0,2.84751275811417,1.24466648968867,3.54420370898566
"391",391,"14:11:57","10/6/2022","00:30:15",-5.82168,270,87,47.6303329,-122.3989944,10,55.06,30.2666666666667,1.02044444444444,100,0,391,6.51666666666667,47.6303229839288,-122.398992929622,0.0825627593806851,270,4.7123895,47.6303763771654,-122.398917912925,1.63719272122395e-06,2.86122069699347,1.25065831961714,3.57840946895562
"392",392,"14:11:58","10/6/2022","00:30:15",-5.82168,270,87,47.6303329,-122.3989944,10,55.06,30.2833333333333,1.02333333333333,100,0,392,6.53333333333333,47.6303249395542,-122.398993522435,0.221867174491098,270,4.7123895,47.6303763771665,-122.398919976635,2.0637102523004e-06,2.86932084269489,1.25419894639306,3.59869917777157
"393",393,"14:11:59","10/6/2022","00:30:16",-5.82168,270,87,47.6303329,-122.3989944,10,55.08,30.3,1.02922222222222,100,0,393,6.55,47.6303267930235,-122.398993842049,0.207392014465403,270,4.7123895,47.6303763771665,-122.398919976635,0,2.88583267816317,1.26141637789782,3.64023660410775
"394",394,"14:12:00","10/6/2022","00:30:17",-5.82168,270,87,47.6303329,-122.3989944,10,55.06,30.3166666666667,1.01944444444444,100,0,394,6.56666666666667,47.6303284821514,-122.398993851653,0.187733490582422,270,4.7123895,47.6303763771675,-122.398921827284,1.85064852780095e-06,2.85841680040452,1.24943271804086,3.57139947222306
"395",395,"14:12:01","10/6/2022","00:30:18",-5.7912,270,87,47.6303329,-122.3989944,10,55.06,30.3333333333333,1.01544444444444,100,0,395,6.58333333333333,47.6303301491392,-122.398993721693,0.18552851661671,270,4.7123895,47.630376377169,-122.398924733897,2.90661313996444e-06,2.84720121404871,1.24453031173574,3.5434282144944
"396",396,"14:12:02","10/6/2022","00:30:19",-5.7912,270,87,47.6303329,-122.3989944,10,55.06,30.35,1.01944444444444,100,0,396,6.6,47.630331478429,-122.39899359425,0.148049116415473,270,4.7123895,47.6303763771693,-122.398925300377,5.66480358479946e-07,2.85841680040452,1.24943271804086,3.57139947222306
"397",397,"14:12:03","10/6/2022","00:30:20",-5.82168,270,87,47.6303329,-122.3989944,10,55.08,30.3666666666667,1.02155555555556,100,0,397,6.61666666666667,47.6303326505876,-122.398993499809,0.130468465842026,270,4.7123895,47.6303763771699,-122.398926411638,1.11126054768077e-06,2.86433613764789,1.25202009914635,3.58620641504637
"398",398,"14:12:04","10/6/2022","00:30:21",-5.82168,270,87,47.6303329,-122.3989944,10,55.06,30.3833333333333,1.02233333333333,100,0,398,6.63333333333333,47.6303333319391,-122.398993038761,0.0832722771191334,270,4.7123895,47.6303763771714,-122.398929355173,2.94353529137481e-06,2.86651694610594,1.25297334481678,3.59166932593633
"399",399,"14:12:05","10/6/2022","00:30:22",-5.7912,270,87,47.6303329,-122.3989944,10,55.06,30.4,1.01855555555556,100,0,399,6.65,47.6303338999836,-122.398992567331,0.0723895298952592,270,4.7123895,47.6303763771722,-122.398931001411,1.64623814121659e-06,2.85592444788103,1.24834329441751,3.5651741338753
"400",400,"14:12:06","10/6/2022","00:30:23",-5.82168,270,87,47.6303329,-122.3989944,10,55.08,30.4166666666667,1.01466666666667,100,0,400,6.66666666666667,47.6303344147022,-122.398992535998,0.0572549844091,270,4.7123895,47.6303763771722,-122.398931001411,0,2.84502040559065,1.24357706606531,3.53800212888035
"401",401,"14:12:07","10/6/2022","00:30:24",-5.82168,270,87,47.6303329,-122.3989944,10,55.06,30.4333333333333,1.01122222222222,100,0,401,6.68333333333333,47.6303348715721,-122.398992489184,0.0508988338316468,270,4.7123895,47.6303763771727,-122.398931904129,9.02718116893729e-07,2.83536253956202,1.23935554952478,3.51402229832087
"402",402,"14:12:08","10/6/2022","00:30:25",-5.82168,270,87,47.6303329,-122.3989944,10,55.08,30.45,1.0141,100,0,402,6.7,47.630335271715,-122.398992429637,0.0446969076298766,270,4.7123895,47.6303763771738,-122.39893396813,2.0640009777618e-06,2.8434315308569,1.24288255850541,3.53405145600638
"403",403,"14:12:09","10/6/2022","00:30:26",-5.85216,270,87,47.6303329,-122.3989944,10,55.08,30.4666666666667,1.01822222222222,100,0,403,6.71666666666667,47.6303356164303,-122.398992360253,0.0386651416360869,270,4.7123895,47.6303763771743,-122.398934878954,9.10823801849978e-07,2.85498981568469,1.24793476055874,3.56284103203411
"404",404,"14:12:10","10/6/2022","00:30:27",-5.85216,271,87,47.6303329,-122.3989944,10,55.06,30.4833333333333,1.01711111111111,100,0,404,6.73333333333333,47.6303359071949,-122.398992284078,0.0328188342217571,271,4.72984279444444,47.6303764106952,-122.398936799313,1.9206509372296e-06,2.8518743750303,1.24657298102954,3.55506954120328
"405",405,"14:12:11","10/6/2022","00:30:28",-5.85216,271,87,47.6303329,-122.3989944,10,55.08,30.5,1.00188888888889,100,0,405,6.75,47.6303361456635,-122.398992204307,0.0271728936805026,271,4.72984279444444,47.6303764305517,-122.398937936856,1.1377170129711e-06,2.80919283806514,1.22791660147951,3.44945452261751
"406",406,"14:12:12","10/6/2022","00:30:29",-5.85216,271,87,47.6303329,-122.3989944,10,55.06,30.5166666666667,0.985777777777778,100,0,406,6.76666666666667,47.6303363336682,-122.398992124282,0.0217428415644084,271,4.72984279444444,47.6303764532466,-122.398939237004,1.30034610170739e-06,2.76401894857646,1.20817079830611,3.33940697963482
"407",407,"14:12:13","10/6/2022","00:30:30",-5.85216,271,87,47.6303329,-122.3989944,10,55.06,30.5333333333333,0.966333333333333,100,0,407,6.78333333333333,47.6303364732188,-122.398992047499,0.0165478969908396,271,4.72984279444444,47.6303764592647,-122.398939581771,3.44818797000313e-07,2.7094987371246,1.18433965654511,3.20896680373555
"408",408,"14:12:14","10/6/2022","00:30:31",-5.85216,270,87,47.6303329,-122.3989944,10,55.06,30.55,0.954666666666667,100,0,408,6.8,47.6303365665029,-122.3989919776,0.01162186202992,270,4.7123895,47.6303764592655,-122.398941204238,1.62246724855137e-06,2.67678661025348,1.17004097148851,3.13195000592842
"409",409,"14:12:15","10/6/2022","00:30:32",-5.88264,271,87,47.6303329,-122.3989944,10,55.06,30.5666666666667,0.957888888888889,100,0,409,6.81666666666667,47.6303366158854,-122.398991918375,0.00706545836590772,271,4.72984279444444,47.6303764803944,-122.398942414673,1.21061967571932e-06,2.68582138815122,1.17399013212319,3.15312780633494
"410",410,"14:12:16","10/6/2022","00:30:33",-5.85216,271,87,47.6303329,-122.3989944,10,55.06,30.5833333333333,0.961222222222222,100,0,410,6.83333333333333,47.6303366239091,-122.398991873767,0.00346796713945413,271,4.72984279444444,47.6303765074075,-122.39894396221,1.54777258712923e-06,2.6951677101144,1.17807547071079,3.17511096873754
"411",411,"14:12:17","10/6/2022","00:30:34",-5.85216,271,87,47.6303329,-122.3989944,10,55.06,30.6,0.9693,100,0,411,6.85,47.6303365932942,-122.398991847865,0.00391973849048305,271,4.72984279444444,47.6303765074075,-122.39894396221,0,2.71781696367183,1.18797560788807,3.22870025954655
"412",412,"14:12:18","10/6/2022","00:30:35",-5.85216,271,87,47.6303329,-122.3989944,10,55.06,30.6166666666667,0.980666666666667,100,0,412,6.86666666666667,47.6303365269386,-122.398991844909,0.00737820213986857,271,4.72984279444444,47.6303765274016,-122.398945107636,1.14560028430677e-06,2.74968792156625,1.20190661247179,3.30486809516429
"413",413,"14:12:19","10/6/2022","00:30:36",-5.85216,270,87,47.6303329,-122.3989944,10,55.06,30.6333333333333,0.984888888888889,100,0,413,6.88333333333333,47.6303364279177,-122.398991869288,0.0111566835289681,270,4.7123895,47.6303765274023,-122.398946507636,1.40000000214968e-06,2.76152659605294,1.20708137468275,3.33338731978655
"414",414,"14:12:20","10/6/2022","00:30:37",-5.85216,270,87,47.6303329,-122.3989944,10,55.06,30.65,0.977777777777778,100,0,414,6.9,47.6303362994848,-122.398991925539,0.0148866753378327,270,4.7123895,47.630376527403,-122.398947796395,1.28875909413245e-06,2.74158777586484,1.19836598569587,3.285425537396
"415",415,"14:12:21","10/6/2022","00:30:38",-5.85216,271,87,47.6303329,-122.3989944,10,55.06,30.6666666666667,0.968888888888889,100,0,415,6.91666666666667,47.6303361450705,-122.398992018349,0.0185242321781772,271,4.72984279444444,47.6303765891886,-122.398951335983,3.54012711091619e-06,2.7166642506297,1.18747174946227,3.22596205039685
"416",416,"14:12:22","10/6/2022","00:30:39",-5.82168,270,87,47.6303329,-122.3989944,10,55.06,30.6833333333333,0.970333333333333,100,0,416,6.93333333333333,47.6303359682831,-122.398992152555,0.0220844079930351,270,4.7123895,47.6303765891895,-122.398953038921,1.7029386310414e-06,2.72071432348041,1.18924206285023,3.235587914482
